Tahun,Periode,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Pendapatan Transfer Antar Daerah,629089940000,24335821000,3.87
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Daerah,4111115445000,508014310079.42,12.36
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Pegawai,1377757893230,351242974470,25.49
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Pegawai,1377757893230,351242974470,25.49
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Barang dan Jasa,1337814251590.4,74518647925.67,5.57
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Barang dan Jasa,1337814251590.4,74518647925.67,5.57
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Modal,935929034793.62,38730911330,4.14
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Modal,935929034793.62,38730911330,4.14
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Lainnya,459614265386,43521776353.75,9.47
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Bagi Hasil,4910467200,1309101350,26.66
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Bantuan Keuangan,389143601400,42212675003.75,10.85
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Hibah,60560196786,0,0.00
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Belanja Tidak Terduga,5000000000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Pembiayaan Daerah,280000000000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Penerimaan Pembiayaan Daerah,300000000000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,300000000000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Pengeluaran Pembiayaan Daerah,20000000000,20000000000,100.00
2026,4,Provinsi Kalimantan Timur,Kab. Paser,Penyertaan Modal Daerah,20000000000,20000000000,100.00
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pendapatan Daerah,3245149252358,415321321332.06,12.80
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,PAD,1585167750358,214565981133.06,13.54
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pajak Daerah,1337161425858,193297920026,14.46
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Retribusi Daerah,171835366500,14604094774,8.50
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,24011240000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Lain-Lain PAD yang Sah,52159718000,6663966333.06,12.78
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,TKDD,1091683360000,152044849199,13.93
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pendapatan Transfer Pemerintah Pusat,1091683360000,152044849199,13.93
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pendapatan Lainnya,568298142000,48710491000,8.57
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pendapatan Hibah,4500000000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pendapatan Transfer Antar Daerah,563798142000,48710491000,8.64
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Daerah,3517707271305.5,640494140875.83,18.21
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Pegawai,1406087444646.5,354275742310,25.20
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Pegawai,1406087444646.5,354275742310,25.20
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Barang dan Jasa,1281281833845,232212414644.71,18.12
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Barang dan Jasa,1281281833845,232212414644.71,18.12
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Modal,649551564137.01,48202798821.12,7.42
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Modal,649551564137.01,48202798821.12,7.42
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Lainnya,180786428677,5803185100,3.21
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Hibah,166107953515,5750564000,3.46
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Bantuan Sosial,3175500000,0,0.00
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Belanja Tidak Terduga,11502975162,52621100,0.46
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Pembiayaan Daerah,,0,0
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Penerimaan Pembiayaan Daerah,272558018947.54,0,0.00
2026,4,Provinsi Kalimantan Timur,Kota Balikpapan,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,272558018947.54,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pendapatan Daerah,495394646984,117299180615,23.68
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,PAD,24515255237,5922956649,24.16
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pajak Daerah,6944347926,1480919162,21.33
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Retribusi Daerah,14715286000,3444060979,23.40
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,549094244,551045091,100.36
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Lain-Lain PAD yang Sah,2306527067,446931417,19.38
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,TKDD,453595302000,111376223966,24.55
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pendapatan Transfer Pemerintah Pusat,453595302000,111376223966,24.55
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pendapatan Lainnya,17284089747,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,4767617712,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pendapatan Transfer Antar Daerah,12516472035,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Daerah,535423056364.7,118860653630,22.20
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Pegawai,264598102209.68,75478167602,28.53
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Pegawai,264598102209.68,75478167602,28.53
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Barang dan Jasa,121502357862.02,20490060361,16.86
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Barang dan Jasa,121502357862.02,20490060361,16.86
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Modal,54632627221,2531929532,4.63
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Modal,54632627221,2531929532,4.63
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Lainnya,94689969072,20360496135,21.50
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Bagi Hasil,2165963392,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Bantuan Keuangan,82712971000,19132610135,23.13
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Hibah,6743534680,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Bantuan Sosial,67500000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Belanja Tidak Terduga,3000000000,1227886000,40.93
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pembiayaan Daerah,40028409380.7,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Penerimaan Pembiayaan Daerah,40468409380.7,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,40468409380.7,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Pengeluaran Pembiayaan Daerah,440000000,440000000,100.00
2026,4,Provinsi Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,Penyertaan Modal Daerah,440000000,440000000,100.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Pendapatan Daerah,596591159745,68023576255.2,11.40
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,PAD,134394117900,10617768055.2,7.90
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Pajak Daerah,40740355325,8956858538.17,21.99
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Retribusi Daerah,7731711046,527438820.1,6.82
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1620051529,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Lain-Lain PAD yang Sah,84302000000,1133470696.93,1.34
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,TKDD,435614584000,57405808200,13.18
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Pendapatan Transfer Pemerintah Pusat,435614584000,57405808200,13.18
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Pendapatan Lainnya,26582457845,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,6258977000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Pendapatan Transfer Antar Daerah,20323480845,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Daerah,611291159745,106619407513,17.44
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Pegawai,312107789645,70817176190,22.69
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Pegawai,312107789645,70817176190,22.69
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Barang dan Jasa,195041341498,20625778147,10.58
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Barang dan Jasa,195041341498,20625778147,10.58
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Modal,37513596302,172952550,0.46
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Modal,37513596302,172952550,0.46
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Lainnya,66628432300,15003500626,22.52
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Bagi Hasil,652447500,228758080,35.06
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Bantuan Keuangan,47337948700,12507642546,26.42
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Hibah,15763036100,2267100000,14.38
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Bantuan Sosial,2375000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Belanja Tidak Terduga,500000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Pembiayaan Daerah,,0,0
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Penerimaan Pembiayaan Daerah,14700000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kota Kotamobagu,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,14700000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Pendapatan Daerah,532401606099,89124263704.3,16.74
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,PAD,31043883099,4138850545.3,13.33
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Pajak Daerah,9283111000,2286275397,24.63
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Retribusi Daerah,1441180500,93684000,6.50
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,800000000,894148639,111.77
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Lain-Lain PAD yang Sah,19519591599,864742509.3,4.43
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,TKDD,488129179000,84970088685,17.41
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Pendapatan Transfer Pemerintah Pusat,488129179000,84970088685,17.41
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Pendapatan Lainnya,13228544000,15324474,0.12
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0,15324474,0
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Pendapatan Transfer Antar Daerah,13228544000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Daerah,557852138308.6,116693532786,20.92
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Pegawai,323089408506.67,84575160500,26.18
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Pegawai,323089408506.67,84575160500,26.18
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Barang dan Jasa,104796596393.93,11372395885,10.85
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Barang dan Jasa,104796596393.93,11372395885,10.85
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Modal,20077481010,1143288001,5.69
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Modal,20077481010,1143288001,5.69
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Lainnya,109888652398,19602688400,17.84
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Bagi Hasil,988425000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Bantuan Keuangan,100739169000,19227852400,19.09
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Subsidi,50000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Hibah,4597453562,182400000,3.97
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Bantuan Sosial,2513604836,184936000,7.36
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Belanja Tidak Terduga,1000000000,7500000,0.75
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Pembiayaan Daerah,,0,0
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Penerimaan Pembiayaan Daerah,25450532209.6,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Utara,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,25450532209.6,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pendapatan Daerah,549524510609,89638739464.8,16.31
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,PAD,26209203809,6657285964.8,25.40
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pajak Daerah,15664338368,4098033756,26.16
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Retribusi Daerah,7283300000,1020937445,14.02
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,888359620,1114566675,125.46
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Lain-Lain PAD yang Sah,2373205821,423748088.8,17.86
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,TKDD,500275340000,82981453500,16.59
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pendapatan Transfer Pemerintah Pusat,500275340000,82981453500,16.59
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pendapatan Lainnya,23039966800,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,7000000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pendapatan Transfer Antar Daerah,16039966800,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Daerah,625409510609,108982634100,17.43
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Pegawai,295374410940,83927319481,28.41
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Pegawai,295374410940,83927319481,28.41
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Barang dan Jasa,134938062360,20933426819,15.51
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Barang dan Jasa,134938062360,20933426819,15.51
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Modal,60856560555,579200640,0.95
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Modal,60856560555,579200640,0.95
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Lainnya,134240476754,3542687160,2.64
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Bagi Hasil,2294764000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Bantuan Keuangan,123075762000,3442687160,2.80
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Bunga,2000000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Hibah,6449950754,100000000,1.55
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Bantuan Sosial,20000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Belanja Tidak Terduga,400000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pembiayaan Daerah,75885000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Penerimaan Pembiayaan Daerah,75885000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7885000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Penerimaan Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,68000000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pengeluaran Pembiayaan Daerah,0,0,0
2026,4,Provinsi Sulawesi Utara,Kab. Minahasa Tenggara,Pengeluaran Pembiayaan Lainnya Sesuai dengan Ketentuan Peraturan Perundang-Undangan,0,0,0
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pendapatan Daerah,445790724768,74582800607,16.73
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,PAD,19017405358,3990434573,20.98
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pajak Daerah,14456214358,1671653165,11.56
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Retribusi Daerah,2361191000,886025981,37.52
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1200000000,1189425631,99.12
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Lain-Lain PAD yang Sah,1000000000,243329796,24.33
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,TKDD,406797154000,70592366034,17.35
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pendapatan Transfer Pemerintah Pusat,406797154000,70592366034,17.35
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pendapatan Lainnya,19976165410,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,6461499800,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pendapatan Transfer Antar Daerah,13514665610,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Daerah,452765276016,106334563782,23.49
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Pegawai,240425418618.55,74808632272,31.12
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Pegawai,240425418618.55,74808632272,31.12
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Barang dan Jasa,104223744548.84,21373289935,20.51
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Barang dan Jasa,104223744548.84,21373289935,20.51
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Modal,9786728095.07,2639021292,26.97
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Modal,9786728095.07,2639021292,26.97
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Lainnya,98329384753.54,7513620283,7.64
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Bagi Hasil,1681740536,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Bantuan Keuangan,81240635900,6688620283,8.23
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Hibah,13763008317.54,825000000,5.99
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Bantuan Sosial,644000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Belanja Tidak Terduga,1000000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pembiayaan Daerah,6974551248,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Penerimaan Pembiayaan Daerah,7474551248,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7474551248,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Pengeluaran Pembiayaan Daerah,500000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Timur,Penyertaan Modal Daerah,500000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Pendapatan Daerah,481973934365,115688608731,24.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,PAD,8854376205,2634690232,29.76
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Pajak Daerah,7058039494,1656146054,23.46
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Retribusi Daerah,749420500,42715960,5.70
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,586354211,590553985,100.72
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Lain-Lain PAD yang Sah,460562000,345274233,74.97
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,TKDD,447339679000,113053918499,25.27
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Pendapatan Transfer Pemerintah Pusat,447339679000,113053918499,25.27
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Pendapatan Lainnya,25779879160,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,13856958012,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Pendapatan Transfer Antar Daerah,11922921148,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Daerah,483473934365,109958370605,22.74
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Pegawai,263862021430.9,78714039900,29.83
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Pegawai,263862021430.9,78714039900,29.83
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Barang dan Jasa,122669711341.1,19903391041,16.23
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Barang dan Jasa,122669711341.1,19903391041,16.23
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Modal,2298980887,55222950,2.40
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Modal,2298980887,55222950,2.40
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Lainnya,94643220706,11285716714,11.92
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Bagi Hasil,780850754,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Bantuan Keuangan,85744818000,11285716714,13.16
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Hibah,831772000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Bantuan Sosial,46750000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Belanja Tidak Terduga,7239029952,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Pembiayaan Daerah,,0,0
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Penerimaan Pembiayaan Daerah,1500000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Kab. Bolaang Mongondow Selatan,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,1500000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,Pendapatan Daerah,3168777211360,507389291738.73,16.01
2026,4,Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,PAD,1435505644360,271345944320.73,18.90
2026,4,Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,Pajak Daerah,1124338172955,235180801427,20.92
2026,4,Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,Retribusi Daerah,212038912087,32714487642,15.43
2026,4,Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,75000000000,0,0.00
2026,4,Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,Lain-Lain PAD yang Sah,24128559318,3450655251.73,14.30
